= ILMOIT
D60,120199,Virtanen Otto,AAK,220198,1962,FIN,12,46.00
D40,120200,Heikkinen Noel,AAN,220199,1982,FIN,12,46.00
H55,120201,Lehtinen Vaino,AAV,220200,1970,FIN,12,46.00
H50,120202,Rantanen Lilja,AAO,220201,1974,FIN,12,46.00
D40,120203,Makinen Elias,AAR,220202,1984,FIN,12,46.00
H45,120204,Rantanen Onni,AAF,220203,1980,FIN,12,46.00
D60,120205,Saarinen Aada,AAV,220204,1964,FIN,12,46.00
H40,120206,Koskinen Vaino,AAQ,220205,1984,FIN,12,46.00
H70,120207,Tamminen Venla,AAR,220206,1956,FIN,12,46.00
D45,120208,Tamminen Leo,AAA,220207,1980,FIN,12,46.00
D45,120209,Aalto Lilja,AAD,220208,1977,FIN,12,46.00
H85,120210,Aalto Emma,AAR,220209,1938,FIN,12,46.00
H40,120211,Korhonen Aada,AAK,220210,1983,FIN,12,46.00
H21,120212,Laine Aada,AAJ,220211,1976,FIN,12,46.00
D45,120213,Tamminen Aino,ABF,220212,1981,FIN,12,46.00
D55,120214,Hakkinen Otto,ABN,220213,1968,FIN,12,46.00
H40,120215,Hakkinen Leo,AAV,220214,1982,FIN,12,46.00
H21,120216,Saarinen Sofia,ABF,220215,1993,FIN,12,46.00
H21,120217,Saarinen Leo,ABH,220216,1990,FIN,12,46.00
H75,120218,Aalto Noel,AAO,220217,1948,FIN,12,46.00
H80,120219,Nieminen Venla,AAO,220218,1943,FIN,12,46.00
H60,120220,Tamminen Saimi,ABL,220219,1963,FIN,12,46.00
D55,120221,Hakkinen Noel,ABB,220220,1968,FIN,1,23.00
H40,120222,Aalto Aino,AAZ,220221,1983,FIN,12,46.00
H70,120223,Hakkinen Venla,AAH,220222,1955,FIN,12,46.00
D45,120224,Lehtinen Lilja,ABD,220223,1977,FIN,12,46.00
H70,120225,Tamminen Emma,ABR,220224,1955,FIN,12,46.00
H50,120226,Rantanen Noel,AAN,220225,1976,FIN,12,46.00
D50,120227,Virtanen Venla,AAO,220226,1973,FIN,12,46.00
D45,120228,Aalto Venla,AAH,220227,1981,FIN,12,46.00
H50,120229,Koskinen Emma,AAR,220228,1975,FIN,12,46.00
H21,120230,Korhonen Aino,ABB,220229,1999,FIN,12,46.00
H45,120231,Lehtinen Helmi,AAQ,220230,1979,FIN,12,46.00
H45,120232,Tamminen Vaino,ABS,220231,1981,FIN,12,46.00
D45,120233,Koskinen Aada,AAO,220232,1979,FIN,12,46.00
H55,120234,Salminen Leo,AAQ,220233,1967,FIN,12,46.00
H50,120235,Laine Helmi,ABH,220234,1973,FIN,12,46.00
D70,120236,Korhonen Saimi,AAO,220235,1953,FIN,12,46.00
D70,120237,Korhonen Helmi,AAO,220236,1956,FIN,12,46.00
D65,120238,Salminen Sofia,AAC,220237,1960,FIN,12,46.00
D65,120239,Virtanen Helmi,ABN,220238,1959,FIN,12,46.00
H65,120240,Rantanen Venla,ABT,220239,1957,FIN,12,46.00
D65,120241,Laine Sofia,ABD,220240,1958,FIN,12,46.00
H21,120242,Nieminen Emma,ABU,220241,1997,FIN,12,46.00
D55,120243,Tamminen Noel,AAZ,220242,1971,FIN,12,46.00
H45,120244,Tamminen Eero,AAR,220243,1980,FIN,12,46.00
H50,120245,Laine Aino,AAZ,220244,1973,FIN,12,46.00
D50,120246,Nieminen Noel,AAV,220245,1976,FIN,12,46.00
H60,120247,Korhonen Sofia,ABU,220246,1965,FIN,12,46.00
H60,120248,Aalto Eero,ABV,220247,1962,FIN,1,23.00
H45,120249,Nieminen Sofia,ABW,220248,1978,FIN,12,46.00
H45,120250,Rantanen Vaino,ABX,220249,1977,FIN,1,23.00
D65,120251,Jarvinen Emma,ABY,220250,1961,FIN,12,46.00
D21,120252,Jarvinen Eero,AAR,220251,2000,FIN,1,23.00
H70,120253,Aalto Aada,AAZ,220252,1956,FIN,12,46.00
H21,120254,Makinen Eero,AAI,220253,1995,FIN,12,46.00
H75,120255,Heikkinen Elias,AAQ,220254,1950,FIN,12,46.00
H45,120256,Heikkinen Vaino,ABX,220255,1979,FIN,1,23.00
H50,120257,Rantanen Aino,ABZ,220256,1972,FIN,12,46.00
H50,120258,Laine Emma,ABH,220257,1974,FIN,1,23.00
D45,120259,Koskinen Leo,AAN,220258,1979,FIN,12,46.00
H50,120260,Virtanen Leo,AAT,220259,1974,FIN,1,23.00
H21,120261,Saarinen Otto,AAH,220260,1997,FIN,12,46.00
H55,120262,Nieminen Aino,ABH,220261,1970,FIN,12,46.00
H55,120263,Lehtinen Onni,AAR,220262,1970,FIN,12,46.00
D65,120264,Heikkinen Aada,ABC,220263,1957,FIN,12,46.00
D20,120265,Nieminen Helmi,ABD,220264,2006,FIN,12,38.00
H75,120266,Heikkinen Aino,AAV,220265,1948,FIN,12,46.00
D21,120267,Rantanen Otto,AAR,220266,2004,FIN,12,46.00
D21,120268,Koskinen Saimi,AAQ,220267,2002,FIN,1,23.00
H55,120269,Salminen Elias,AAZ,220268,1970,FIN,12,46.00
H55,120270,Salminen Venla,AAK,220269,1970,FIN,12,46.00
H55,120271,Rantanen Sofia,ABF,220270,1969,FIN,12,46.00
H40,120272,Laine Saimi,AAO,220271,1982,FIN,12,46.00
H21,120273,Lehtinen Eero,AAU,220272,1982,FIN,12,46.00
H60,120274,Korhonen Vaino,AAN,220273,1964,FIN,12,46.00
H60,120275,Hakkinen Saimi,AAV,220274,1965,FIN,12,46.00
D60,120276,Saarinen Noel,ABD,220275,1966,FIN,1,23.00
D55,120277,Koskinen Noel,ABH,220276,1971,FIN,12,46.00
H50,120278,Makinen Onni,ACA,220277,1975,FIN,12,46.00
H45,120279,Laine Vaino,ABX,220278,1979,FIN,1,23.00
H50,120280,Saarinen Emma,AAX,220279,1972,FIN,12,46.00
H60,120281,Jarvinen Lilja,ABD,220280,1962,FIN,1,23.00
D70,120282,Lehtinen Emma,AAK,220281,1955,FIN,12,46.00
D60,120283,Salminen Emma,ABH,220282,1966,FIN,12,46.00
H60,120284,Tamminen Aada,AAY,220283,1962,FIN,12,46.00
H55,120285,Makinen Aada,AAK,220284,1971,FIN,12,46.00
H21,120286,Lehtinen Elias,AAJ,220285,1989,FIN,12,46.00
H70,120287,Nieminen Eero,ABC,220286,1955,FIN,12,46.00
D45,120288,Rantanen Emma,ABG,220287,1978,FIN,12,46.00
H45,120289,Koskinen Helmi,AAR,220288,1978,FIN,12,46.00
H50,120290,Aalto Sofia,AAZ,220289,1975,FIN,12,46.00
H21,120291,Virtanen Elias,AAR,220290,1988,FIN,1,23.00
H20,120292,Jarvinen Onni,AAH,220291,2006,FIN,12,38.00
D20,120293,Laine Eero,AAC,220292,2007,FIN,12,38.00
D18,120294,Lehtinen Otto,ABH,220293,2008,FIN,12,38.00
H20,120295,Virtanen Lilja,AAO,220294,2006,FIN,12,38.00
D20,120296,Jarvinen Vaino,AAA,220295,2007,FIN,12,38.00
D20,120297,Makinen Vaino,ABB,220296,2006,FIN,12,38.00
H65,120298,Heikkinen Otto,AAO,220297,1957,FIN,12,46.00
H60,120299,Salminen Aada,ABH,220298,1963,FIN,12,46.00
D21,120300,Korhonen Emma,ABF,220299,1994,FIN,12,46.00
D40,120301,Nieminen Saimi,ABS,220300,1984,FIN,12,46.00
H20,120302,Saarinen Aino,ABH,220301,2007,FIN,12,38.00
H55,120303,Nieminen Onni,AAQ,220302,1971,FIN,12,46.00
D45,120304,Salminen Aino,ACB,220303,1979,FIN,12,46.00
H20,120305,Hakkinen Sofia,ABD,220304,2007,FIN,12,38.00
H55,120306,Jarvinen Helmi,ACC,220305,1968,FIN,12,46.00
H20,120307,Virtanen Eero,ABD,220306,2007,FIN,12,38.00
H20,120308,Aalto Onni,ABD,220307,2007,FIN,12,38.00
H18,120309,Jarvinen Sofia,AAH,220308,2008,FIN,12,38.00
H20,120310,Salminen Helmi,AAV,220309,2007,FIN,12,38.00
= LOPPU
